soc6,Occupation Title,AIOE,communication,responsibility,physical,criticality,routine,job_zone_score,theta,theta_min,missing_context_or_zone,C_AIOE
27-4021,Photographers,-0.1680973,3.19,3.09,3.585,3.3033333333333332,98.14,50.0,0.26884722222222224,0.1771027777777778,False,-0.1526753065988889
27-4031,"Camera Operators, Television, Video, and Motion Picture",-0.4470009,3.345,3.1950000000000003,3.41,3.41,98.2,50.0,0.26926666666666665,0.1771027777777778,False,-0.4058035587191667
27-4032,Film and Video Editors,0.985707,3.535,2.2249999999999996,2.615,3.123333333333333,97.91,75.0,0.3073472222222222,0.1771027777777778,False,0.8573241394000001
29-1011,Chiropractors,-0.1911757,3.475,4.04,2.965,4.390000000000001,97.93,100.0,0.3546666666666667,0.1771027777777778,False,-0.15722979924694444
29-1021,"Dentists, General",-0.1813301,3.46,4.72,3.02,4.59,97.97,100.0,0.3562666666666667,0.1771027777777778,False,-0.14884229411138888
29-1022,Oral and Maxillofacial Surgeons,-0.2389668,3.8000000000000003,4.895,2.98,4.609999999999999,98.28,100.0,0.3576083333333333,0.1771027777777778,False,-0.1958319650066667
29-1023,Orthodontists,0.1616631,3.625,4.68,2.9299999999999997,4.046666666666667,97.89,100.0,0.35528611111111114,0.1771027777777778,False,0.132857429965
29-1024,Prosthodontists,-0.1561403,3.315,4.6899999999999995,2.98,4.406666666666666,98.26,100.0,0.3560861111111111,0.1771027777777778,False,-0.12819378863833336
29-1031,Dietitians and Nutritionists,1.342809,3.8249999999999997,3.165,2.31,3.4,98.28,100.0,0.35163333333333335,0.1771027777777778,False,1.108447799225
29-1041,Optometrists,0.5040194,3.525,4.09,2.8,4.153333333333333,97.7,100.0,0.35378055555555554,0.1771027777777778,False,0.4149703724511111
29-1051,Pharmacists,0.6058705,3.1350000000000002,4.2,2.595,4.733333333333333,97.36,100.0,0.35337222222222225,0.1771027777777778,False,0.4990740435597222
29-1061,Anesthesiologists,0.2349698,,,,,,,,0.1771027777777778,True,
29-1062,Family and General Practitioners,1.031925,,,,,,,,0.1771027777777778,True,
29-1063,"Internists, General",1.046167,,,,,,,,0.1771027777777778,True,
29-1064,Obstetricians and Gynecologists,0.2803215,,,,,,,,0.1771027777777778,True,
29-1065,"Pediatricians, General",1.126144,,,,,,,,0.1771027777777778,True,
29-1066,Psychiatrists,1.280753,,,,,,,,0.1771027777777778,True,
29-1067,Surgeons,-0.0504534,,,,,,,,0.1771027777777778,True,
29-1069,"Physicians and Surgeons, All Other",0.7086123,,,,,,,,0.1771027777777778,True,
29-1071,Physician Assistants,0.1059147,3.57,4.130000000000001,2.8599999999999994,4.218333333333334,98.47,100.0,0.3554138888888889,0.1771027777777778,False,0.08702893216
29-1071,Physician Assistants,0.1059147,3.57,4.130000000000001,2.8599999999999994,4.218333333333334,98.47,100.0,0.3554138888888889,0.1771027777777778,False,0.08702893216
29-1081,Podiatrists,0.6279185,3.635,4.449999999999999,2.825,4.47,98.18,100.0,0.3559333333333333,0.1771027777777778,False,0.515627485801389
29-1122,Occupational Therapists,0.1151615,3.525,3.61,3.675,3.841666666666667,98.78,100.0,0.3557194444444445,0.1771027777777778,False,0.09459173674166667
29-1122,Occupational Therapists,0.1151615,3.525,3.61,3.675,3.841666666666667,98.78,100.0,0.3557194444444445,0.1771027777777778,False,0.09459173674166667
29-1123,Physical Therapists,-0.3581922,3.47,4.3149999999999995,3.13,4.363333333333333,98.69,100.0,0.35661388888888884,0.1771027777777778,False,-0.2938927201866667
29-1124,Radiation Therapists,-0.2189393,3.235,4.0649999999999995,2.985,4.28,97.08,50.0,0.2694083333333333,0.1771027777777778,False,-0.19872998628055558
29-1125,Recreational Therapists,0.2190109,4.225,3.515,3.605,3.313333333333334,98.39,75.0,0.3134138888888889,0.1771027777777778,False,0.18915728087555558
29-1126,Respiratory Therapists,-0.1880507,3.42,4.095000000000001,2.89,4.3566666666666665,97.62,50.0,0.27063611111111113,0.1771027777777778,False,-0.17046169119333332
29-1127,Speech-Language Pathologists,1.146267,3.5300000000000002,3.495,3.075,4.013333333333334,98.43,100.0,0.3542388888888889,0.1771027777777778,False,0.943221721325
29-1128,Exercise Physiologists,-0.0331901,3.885,3.36,3.07,3.5533333333333332,98.36,75.0,0.3120472222222222,0.1771027777777778,False,-0.028711280394444445
29-1131,Veterinarians,-0.0749958,3.645,4.375,2.9899999999999998,4.543333333333333,98.21,100.0,0.3562722222222222,0.1771027777777778,False,-0.06155884417833334
29-1141,Registered Nurses,0.2294097,3.7510000000000003,4.061999999999999,2.6020000000000003,4.166666666666667,98.202,75.0,0.31297277777777777,0.1771027777777778,False,0.198239804061
29-1141,Registered Nurses,0.2294097,3.7510000000000003,4.061999999999999,2.6020000000000003,4.166666666666667,98.202,75.0,0.31297277777777777,0.1771027777777778,False,0.198239804061
29-1141,Registered Nurses,0.2294097,3.7510000000000003,4.061999999999999,2.6020000000000003,4.166666666666667,98.202,100.0,0.35463944444444445,0.1771027777777778,False,0.188681066561
29-1141,Registered Nurses,0.2294097,3.7510000000000003,4.061999999999999,2.6020000000000003,4.166666666666667,98.202,75.0,0.31297277777777777,0.1771027777777778,False,0.198239804061
29-1141,Registered Nurses,0.2294097,3.7510000000000003,4.061999999999999,2.6020000000000003,4.166666666666667,98.202,100.0,0.35463944444444445,0.1771027777777778,False,0.188681066561
29-1151,Nurse Anesthetists,0.2413191,3.685,4.460000000000001,2.865,4.553333333333334,97.77,100.0,0.3555555555555555,0.1771027777777778,False,0.19825503627416668
29-1161,Nurse Midwives,0.1966265,3.5300000000000002,4.26,3.0,4.703333333333333,98.38,100.0,0.3564555555555555,0.1771027777777778,False,0.1613609910402778
29-1171,Nurse Practitioners,0.1900572,3.6100000000000003,4.13,2.8249999999999997,4.553333333333334,97.96,100.0,0.3551305555555555,0.1771027777777778,False,0.15622173903333336
29-1181,Audiologists,0.6329063,3.77,3.785,2.75,3.8766666666666665,97.86,100.0,0.3534027777777778,0.1771027777777778,False,0.52132491931
29-1199,"Health Diagnosing and Treating Practitioners, All Other",0.7109566,,,,,,,,0.1771027777777778,True,
29-2011,Medical and Clinical Laboratory Technologists,0.2818067,3.1037500000000002,3.7249999999999996,2.23375,4.1225,97.1775,75.0,0.30893750000000003,0.1771027777777778,False,0.2446547919851389
29-2011,Medical and Clinical Laboratory Technologists,0.2818067,3.1037500000000002,3.7249999999999996,2.23375,4.1225,97.1775,75.0,0.30893750000000003,0.1771027777777778,False,0.2446547919851389
29-2011,Medical and Clinical Laboratory Technologists,0.2818067,3.1037500000000002,3.7249999999999996,2.23375,4.1225,97.1775,100.0,0.35060416666666666,0.1771027777777778,False,0.23291284615180557
29-2011,Medical and Clinical Laboratory Technologists,0.2818067,3.1037500000000002,3.7249999999999996,2.23375,4.1225,97.1775,75.0,0.30893750000000003,0.1771027777777778,False,0.2446547919851389
29-2012,Medical and Clinical Laboratory Technicians,-0.1273315,3.12,3.525,2.295,3.725,96.92,50.0,0.265975,0.1771027777777778,False,-0.1160152666361111
29-2012,Medical and Clinical Laboratory Technicians,-0.1273315,3.12,3.525,2.295,3.725,96.92,50.0,0.265975,0.1771027777777778,False,-0.1160152666361111
29-2021,Dental Hygienists,-0.416508,,,,,,,,0.1771027777777778,True,
29-2031,Cardiovascular Technologists and Technicians,-0.0909526,3.12,3.93,2.94,3.9966666666666666,97.93,50.0,0.26986111111111116,0.1771027777777778,False,-0.08251598841166666
29-2032,Diagnostic Medical Sonographers,-0.264054,2.84,3.62,2.9299999999999997,3.986666666666667,97.98,50.0,0.2689277777777778,0.1771027777777778,False,-0.23980724144999999
29-2033,Nuclear Medicine Technologists,0.0855276,3.085,3.9000000000000004,2.7199999999999998,4.4433333333333325,97.51,50.0,0.26943055555555556,0.1771027777777778,False,0.07763102675333333
29-2034,Radiologic Technologists and Technicians,-0.5559037,3.2199999999999998,4.16,2.885,4.0633333333333335,97.61,50.0,0.26989722222222223,0.1771027777777778,False,-0.5043189249938889
29-2035,Magnetic Resonance Imaging Technologists,-0.0727627,3.37,4.15,2.585,3.97,97.41,50.0,0.2691416666666667,0.1771027777777778,False,-0.06606570193944444
29-2041,Emergency Medical Technicians and Paramedics,-0.6863446,,,,,,,,0.1771027777777778,True,
29-2051,Dietetic Technicians,-0.1260282,3.5749999999999997,4.0649999999999995,2.625,3.65,97.25,50.0,0.26860833333333334,0.1771027777777778,False,-0.11449591954333335
29-2052,Pharmacy Technicians,0.0070256,3.1199999999999997,3.6950000000000003,2.56,3.7166666666666663,97.56,50.0,0.2677527777777778,0.1771027777777778,False,0.0063887293599999995
29-2053,Psychiatric Technicians,-0.2203484,3.615,2.96,3.5700000000000003,3.3366666666666664,97.84,50.0,0.26886944444444444,0.1771027777777778,False,-0.20012776182666667
29-2054,Respiratory Therapy Technicians,-0.1060473,,,,,,,,0.1771027777777778,True,
29-2055,Surgical Technologists,-0.4830476,3.035,4.43,2.98,4.233333333333333,98.11,50.0,0.2713138888888889,0.1771027777777778,False,-0.43753914888444445
29-2056,Veterinary Technologists and Technicians,-0.3623179,2.9,4.005,3.2800000000000002,3.8466666666666662,98.02,50.0,0.27008611111111114,0.1771027777777778,False,-0.3286283739316667
29-2057,Ophthalmic Medical Technicians,0.078734,3.135,3.885,2.795,3.8333333333333335,97.27,50.0,0.2681972222222222,0.1771027777777778,False,0.07156177001111112
29-2061,Licensed Practical and Licensed Vocational Nurses,-0.5137373,3.19,4.225,2.915,3.84,97.79,50.0,0.26993333333333336,0.1771027777777778,False,-0.46604678103138886
29-2071,Medical Records and Health Information Technicians,0.5738765,,,,,,,,0.1771027777777778,True,
29-2081,"Opticians, Dispensing",0.1013966,3.5,3.625,2.79,3.6833333333333336,97.71,50.0,0.26884722222222224,0.1771027777777778,False,0.09209402526444445
29-2091,Orthotists and Prosthetists,0.066577,3.615,3.95,2.98,3.983333333333333,98.29,100.0,0.3546972222222222,0.1771027777777778,False,0.05475329467222222
29-2092,Hearing Aid Specialists,0.5648953,3.215,3.67,2.525,3.866666666666667,98.02,50.0,0.2688277777777778,0.1771027777777778,False,0.5130802786075
29-2099,"Health Technologists and Technicians, All Other",-0.283854,3.34,3.463333333333334,2.7016666666666667,3.707777777777778,97.57333333333334,50.0,0.2679768518518518,0.1771027777777778,False,-0.2580590305777778
29-2099,"Health Technologists and Technicians, All Other",-0.283854,3.34,3.463333333333334,2.7016666666666667,3.707777777777778,97.57333333333334,50.0,0.2679768518518518,0.1771027777777778,False,-0.2580590305777778
29-2099,"Health Technologists and Technicians, All Other",-0.283854,3.34,3.463333333333334,2.7016666666666667,3.707777777777778,97.57333333333334,50.0,0.2679768518518518,0.1771027777777778,False,-0.2580590305777778
29-9011,Occupational Health and Safety Specialists,0.8349371,,,,,,,,0.1771027777777778,True,
29-9012,Occupational Health and Safety Technicians,0.3996866,,,,,,,,0.1771027777777778,True,
29-9091,Athletic Trainers,-0.3311363,4.13,4.355,4.13,4.336666666666667,97.86,100.0,0.35801944444444445,0.1771027777777778,False,-0.27122822439166666
29-9092,Genetic Counselors,1.527667,3.8049999999999997,3.05,1.935,3.78,98.43,100.0,0.3516666666666666,0.1771027777777778,False,1.260991507552778
29-9099,"Healthcare Practitioners and Technical Workers, All Other",0.2295568,3.615,3.8899999999999997,2.9749999999999996,4.293333333333333,98.77,100.0,0.35590555555555553,0.1771027777777778,False,0.18851140650222223
31-1011,Home Health Aides,-0.644942,,,,,,,,0.1771027777777778,True,
31-1013,Psychiatric Aides,-0.496565,,,,,,,,0.1771027777777778,True,
31-1014,Nursing Assistants,-0.9040212,,,,,,,,0.1771027777777778,True,
31-1015,Orderlies,-1.679232,,,,,,,,0.1771027777777778,True,
31-2011,Occupational Therapist Assistants,-0.3153762,3.455,4.395,3.06,3.983333333333333,98.0,50.0,0.2714888888888889,0.1771027777777778,False,-0.285609066945
31-2012,Occupational Therapist Aides,-0.7734322,3.34,4.185,3.2800000000000002,3.6,98.54,50.0,0.271575,0.1771027777777778,False,-0.7003643413277778
31-2021,Physical Therapist Assistants,-0.5308535,3.69,3.81,3.025,4.22,98.57,50.0,0.27219166666666667,0.1771027777777778,False,-0.4803752305222222
31-2022,Physical Therapist Aides,-0.8823265,3.04,3.95,2.75,3.5,98.36,25.0,0.22766666666666666,0.1771027777777778,False,-0.8377126408902779
31-9011,Massage Therapists,-1.410233,3.085,3.27,2.755,3.8266666666666667,98.69,50.0,0.26937777777777777,0.1771027777777778,False,-1.280103749925
31-9091,Dental Assistants,-0.5268759,3.8049999999999997,3.905,2.885,3.4166666666666665,98.07,50.0,0.2701361111111111,0.1771027777777778,False,-0.47785887877
31-9092,Medical Assistants,0.1497917,3.1799999999999997,3.565,2.66,3.69,97.94,50.0,0.2683916666666667,0.1771027777777778,False,0.13611738214222222
31-9093,Medical Equipment Preparers,-0.7308648,3.1149999999999998,4.15,2.545,3.9633333333333334,97.95,25.0,0.22787222222222223,0.1771027777777778,False,-0.69375920014
31-9094,Medical Transcriptionists,1.06259,3.155,3.7249999999999996,2.1799999999999997,3.383333333333333,97.27,50.0,0.26618888888888886,0.1771027777777778,False,0.9679279891944444
31-9095,Pharmacy Aides,-0.1552654,2.8000000000000003,3.3200000000000003,2.8249999999999997,3.6166666666666667,97.11,25.0,0.22445277777777778,0.1771027777777778,False,-0.14791358330999999
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,-0.7735824,3.29,3.5,3.505,3.796666666666667,98.33,25.0,0.22903611111111113,0.1771027777777778,False,-0.73340768736
31-9097,Phlebotomists,-0.2778475,3.6350000000000002,4.18,2.66,4.146666666666667,97.67,50.0,0.27048611111111115,0.1771027777777778,False,-0.2519011742916667
31-9099,"Healthcare Support Workers, All Other",0.1660077,3.26,3.7125000000000004,2.73,3.5233333333333334,97.775,50.0,0.2683347222222222,0.1771027777777778,False,0.15086249473625002
31-9099,"Healthcare Support Workers, All Other",0.1660077,3.26,3.7125000000000004,2.73,3.5233333333333334,97.775,25.0,0.22666805555555555,0.1771027777777778,False,0.15777948223625002
33-1011,First-Line Supervisors/Managers of Correctional Officers,-0.5584278,4.34,4.6,3.81,4.02,98.11,50.0,0.2748,0.1771027777777778,False,-0.5038709551283334
33-1012,First-Line Supervisors/Managers of Police and Detectives,-0.1923298,4.02,4.4350000000000005,4.255000000000001,4.246666666666666,98.06,25.0,0.23336111111111107,0.1771027777777778,False,-0.18150964600166666
33-1021,First-Line Supervisors/Managers of Fire Fighting and Prevention Workers,-0.593021,3.89,4.715,4.385,4.416666666666667,98.34,50.0,0.27624444444444446,0.1771027777777778,False,-0.5342279096916667
33-2011,Fire Fighters,-1.320232,3.8049999999999997,4.369999999999999,4.545,4.086666666666667,98.26,50.0,0.2751111111111111,0.1771027777777778,False,-1.1908382620666669
33-2021,Fire Inspectors and Investigators,0.062793,3.765,4.050000000000001,3.915,4.016666666666667,97.99,50.0,0.27289444444444444,0.1771027777777778,False,0.056777953875
33-2022,Forest Fire Inspectors and Prevention Specialists,-0.2144127,4.04,4.6850000000000005,3.8899999999999997,4.223333333333334,97.72,50.0,0.2742638888888889,0.1771027777777778,False,-0.19358012383166667
33-3011,Bailiffs,-0.5103183,3.515,3.3600000000000003,3.02,3.5033333333333334,98.36,50.0,0.2695972222222222,0.1771027777777778,False,-0.4631166923516667
33-3012,Correctional Officers and Jailers,-0.8875365,4.1,4.295,3.52,4.1000000000000005,97.83,25.0,0.23140833333333333,0.1771027777777778,False,-0.8393383372916666
33-3021,Detectives and Criminal Investigators,0.2257696,3.4916666666666667,3.4616666666666664,3.255,3.846666666666667,97.86333333333333,50.0,0.26986388888888885,0.1771027777777778,False,0.2048269610488889
33-3021,Detectives and Criminal Investigators,0.2257696,3.4916666666666667,3.4616666666666664,3.255,3.846666666666667,97.86333333333333,50.0,0.26986388888888885,0.1771027777777778,False,0.2048269610488889
33-3021,Detectives and Criminal Investigators,0.2257696,3.4916666666666667,3.4616666666666664,3.255,3.846666666666667,97.86333333333333,75.0,0.31153055555555553,0.1771027777777778,False,0.19541989438222224
33-3031,Fish and Game Wardens,-0.4585168,3.8049999999999997,4.325,4.45,4.366666666666666,97.5,75.0,0.31574444444444444,0.1771027777777778,False,-0.39494726665333335
33-3041,Parking Enforcement Workers,-0.6239931,2.835,3.395,3.7300000000000004,3.736666666666667,97.47,25.0,0.22694444444444448,0.1771027777777778,False,-0.5928922439075
33-3051,Police and Sheriff's Patrol Officers,-0.6681123,3.585,4.257499999999999,4.1850000000000005,4.306666666666667,97.35,50.0,0.2728069444444445,0.1771027777777778,False,-0.60417116908875
33-3051,Police and Sheriff's Patrol Officers,-0.6681123,3.585,4.257499999999999,4.1850000000000005,4.306666666666667,97.35,50.0,0.2728069444444445,0.1771027777777778,False,-0.60417116908875
33-3052,Transit and Railroad Police,-0.8205515,3.475,4.28,4.4350000000000005,4.18,98.08,50.0,0.2740833333333333,0.1771027777777778,False,-0.7409739596680556
33-9011,Animal Control Workers,-0.5946321,3.825,4.0,4.365,4.36,98.65,25.0,0.23366666666666663,0.1771027777777778,False,-0.5609973959658333
33-9021,Private Detectives and Investigators,0.7483108,3.08,3.215,2.885,3.8066666666666666,97.99,50.0,0.26829444444444445,0.1771027777777778,False,0.6800710909633334
33-9031,Gaming Surveillance Officers and Gaming Investigators,0.7283933,3.23,3.92,2.875,4.153333333333333,97.84,25.0,0.22836388888888892,0.1771027777777778,False,0.6910550501161111
33-9032,Security Guards,-0.3908421,3.19,4.195,3.34,3.7733333333333334,97.8,25.0,0.22883055555555556,0.1771027777777778,False,-0.37062470670500003
33-9091,Crossing Guards,-0.5699511,2.45,3.29,4.555,4.1866666666666665,98.56,25.0,0.23006944444444447,0.1771027777777778,False,-0.5397626900700001
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",-0.4718385,3.4749999999999996,4.16,3.84,3.996666666666666,98.01,25.0,0.2308027777777778,0.1771027777777778,False,-0.44650077255000004
33-9093,Transportation Security Screeners,-0.5068558,3.5,3.465,3.165,3.5533333333333332,97.37,25.0,0.22675555555555557,0.1771027777777778,False,-0.4816890015972222
33-9099,"Protective Service Workers, All Other",0.0764088,3.78,4.03,2.7,4.033333333333333,97.8,25.0,0.22890555555555556,0.1771027777777778,False,0.07245061191333334
35-1011,Chefs and Head Cooks,-0.2676433,4.04,4.08,3.085,3.7466666666666666,98.22,50.0,0.27195277777777777,0.1771027777777778,False,-0.242257332995
35-1012,First-Line Supervisors/Managers of Food Preparation and Serving Workers,-0.2575492,3.715,3.33,2.785,3.313333333333333,97.29,25.0,0.22572222222222224,0.1771027777777778,False,-0.24502730097888886
35-2011,"Cooks, Fast Food",-0.7131837,4.17,3.51,2.315,3.4933333333333336,97.82,0.0,0.18551388888888887,0.1771027777777778,False,-0.7071850326566667
35-2012,"Cooks, Institution and Cafeteria",-0.6360813,3.295,3.675,2.44,3.56,98.0,25.0,0.22661666666666666,0.1771027777777778,False,-0.6045864411874999
35-2013,"Cooks, Private Household",-0.7867444,2.75,3.4050000000000002,2.115,3.293333333333333,98.46,50.0,0.26670555555555553,0.1771027777777778,False,-0.716249916358889
35-2014,"Cooks, Restaurant",-0.7418264,2.38,3.915,3.02,3.4599999999999995,97.7,25.0,0.22579166666666667,0.1771027777777778,False,-0.7057076968355556
35-2015,"Cooks, Short Order",-0.5933817,3.02,3.15,2.9499999999999997,3.1333333333333333,98.58,25.0,0.22638888888888886,0.1771027777777778,False,-0.5641362236025
35-2021,Food Preparation Workers,-1.226416,2.94,3.1849999999999996,2.495,3.0700000000000003,97.5,25.0,0.22365,0.1771027777777778,False,-1.169329741911111
35-3011,Bartenders,-0.6159883,2.9450000000000003,3.03,2.665,3.033333333333333,97.97,25.0,0.22440555555555552,0.1771027777777778,False,-0.586850342331389
35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",-0.5305266,,,,,,,,0.1771027777777778,True,
35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",-0.4850956,,,,,,,,0.1771027777777778,True,
35-3031,Waiters and Waitresses,-0.9481003,3.675,3.4749999999999996,3.1100000000000003,2.8366666666666664,97.36,25.0,0.22576111111111108,0.1771027777777778,False,-0.9019673195691668
35-3041,"Food Servers, Nonrestaurant",-0.7270206,3.565,3.8200000000000003,2.895,3.4433333333333334,97.91,25.0,0.22772222222222221,0.1771027777777778,False,-0.6902192211283333
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,-1.927078,3.585,3.505,2.865,2.76,98.31,0.0,0.18504166666666666,0.1771027777777778,False,-1.9117791418777779
35-9021,Dishwashers,-1.738612,3.175,3.1950000000000003,2.655,2.28,98.4,0.0,0.18284166666666668,0.1771027777777778,False,-1.7286342989111112
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",-0.0565477,3.41,3.255,2.8449999999999998,3.466666666666667,97.92,0.0,0.1848277777777778,0.1771027777777778,False,-0.0561108690175
37-1011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,-0.5854128,3.905,4.055,2.7249999999999996,3.4166666666666665,97.87,25.0,0.2282861111111111,0.1771027777777778,False,-0.55544942152
37-1012,"First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers",-0.5548871,3.345,4.3100000000000005,4.235,4.026666666666667,97.63,50.0,0.2725777777777778,0.1771027777777778,False,-0.5019092541275
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",-1.436201,2.97,3.31,2.84,3.28,98.2,50.0,0.2676666666666667,0.1771027777777778,False,-1.306133052213889
37-2012,Maids and Housekeeping Cleaners,-1.480657,2.955,2.8449999999999998,2.16,2.5466666666666664,97.94,0.0,0.18074444444444443,0.1771027777777778,False,-1.4752649407583331
37-2021,Pest Control Workers,-0.7255374,3.13,3.515,3.775,4.043333333333333,97.96,25.0,0.2290388888888889,0.1771027777777778,False,-0.6878558089783333
37-3011,Landscaping and Groundskeeping Workers,-1.824293,2.635,3.24,4.505000000000001,2.72,97.51,0.0,0.18435,0.1771027777777778,False,-1.8110719432305555
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",-0.8847935,3.115,3.835,3.45,4.21,98.3,25.0,0.22985,0.1771027777777778,False,-0.8381231006347223
37-3013,Tree Trimmers and Pruners,-1.727035,3.09,4.140000000000001,4.135,4.223333333333334,98.57,25.0,0.23193055555555556,0.1771027777777778,False,-1.6323455088055558
39-1011,Gaming Supervisors,1.128203,,,,,,,,0.1771027777777778,True,
39-1012,Slot Key Persons,-0.1370162,,,,,,,,0.1771027777777778,True,
39-1021,First-Line Supervisors/Managers of Personal Service Workers,0.4303075,,,,,,,,0.1771027777777778,True,
39-2011,Animal Trainers,-0.9167759,3.695,3.8,3.835,3.75,98.66,25.0,0.23123333333333335,0.1771027777777778,False,-0.8671503112130555
39-2021,Nonfarm Animal Caretakers,-0.8890408,3.58,3.5300000000000002,3.84,3.716666666666667,98.88,25.0,0.23091111111111115,0.1771027777777778,False,-0.8412029962866666
39-3011,Gaming Dealers,0.0605832,3.645,3.0999999999999996,2.755,3.0533333333333332,98.57,25.0,0.22687222222222223,0.1771027777777778,False,0.057568007793333334
39-3012,Gaming and Sports Book Writers and Runners,0.4652752,3.5149999999999997,3.255,2.7,2.8200000000000003,97.24,25.0,0.22421666666666668,0.1771027777777778,False,0.44335427592444443
39-3021,Motion Picture Projectionists,-0.3786598,2.93,2.8899999999999997,2.085,3.3866666666666667,96.66,25.0,0.2215861111111111,0.1771027777777778,False,-0.36181574989666665
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",-0.2420959,3.33,2.46,2.945,2.893333333333333,97.81,25.0,0.22406388888888887,0.1771027777777778,False,-0.23072680754055558
39-3091,Amusement and Recreation Attendants,-0.5246153,4.23,3.09,3.82,2.9299999999999997,98.21,0.0,0.18713333333333335,0.1771027777777778,False,-0.5193531170880555
39-3092,Costume Attendants,-0.4533608,3.245,3.1,2.755,3.3033333333333332,98.49,25.0,0.22648888888888888,0.1771027777777778,False,-0.4309710731577778
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",-0.3454376,2.8099999999999996,3.0949999999999998,2.605,2.956666666666667,98.35,25.0,0.22469444444444445,0.1771027777777778,False,-0.32899764888666666
39-4011,Embalmers,-0.7311451,4.18,4.2,3.975,4.41,98.27,50.0,0.2750583333333333,0.1771027777777778,False,-0.6595253755377778
39-4021,Funeral Attendants,-0.5445412,3.365,2.63,3.24,3.223333333333333,98.32,25.0,0.22629722222222218,0.1771027777777778,False,-0.5177527981888889
39-4031,"Morticians, Undertakers, and Funeral Directors",-0.1903759,3.84,4.195,3.625,3.973333333333333,98.72,50.0,0.2739222222222222,0.1771027777777778,False,-0.1719438111263889
39-5011,Barbers,-0.7294621,3.285,3.845,2.895,3.3833333333333333,97.88,50.0,0.2688138888888889,0.1771027777777778,False,-0.6625623202955556
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",-0.6824517,3.34,3.62,2.845,3.6266666666666665,98.4,50.0,0.26971944444444446,0.1771027777777778,False,-0.619245298385
39-5091,"Makeup Artists, Theatrical and Performance",-0.4596138,3.4050000000000002,3.89,4.3100000000000005,3.2566666666666664,98.71,50.0,0.2726194444444444,0.1771027777777778,False,-0.41571302187000003
39-5092,Manicurists and Pedicurists,0.0335124,2.475,2.755,2.79,2.5399999999999996,98.93,25.0,0.22415000000000002,0.1771027777777778,False,0.03193573467
39-5093,Shampooers,-0.905371,2.96,3.67,2.975,3.1833333333333336,98.2,25.0,0.22664722222222225,0.1771027777777778,False,-0.8605148967888889
39-5094,Skin Care Specialists,-0.2628396,3.355,3.655,2.84,3.8366666666666664,98.58,50.0,0.27044444444444443,0.1771027777777778,False,-0.23830571367
39-6011,Baggage Porters and Bellhops,-1.272015,2.85,3.615,4.455,3.7466666666666666,98.09,25.0,0.22959444444444443,0.1771027777777778,False,-1.205244812625
39-6012,Concierges,0.855832,3.865,3.16,2.605,3.1966666666666668,98.0,25.0,0.22637777777777773,0.1771027777777778,False,0.8136608782000001
39-7011,Tour Guides and Escorts,0.357096,4.49,2.895,3.4499999999999997,3.1999999999999997,98.58,50.0,0.271025,0.1771027777777778,False,0.32355675013333335
39-7012,Travel Guides,0.6083829,3.64,4.105,3.29,3.956666666666667,97.71,25.0,0.22950277777777775,0.1771027777777778,False,0.57650363604
39-9011,Child Care Workers,-0.3834794,3.0974999999999997,3.5300000000000002,3.7474999999999996,3.5733333333333337,98.505,25.0,0.22908888888888884,0.1771027777777778,False,-0.3635437973027778
39-9011,Child Care Workers,-0.3834794,3.0974999999999997,3.5300000000000002,3.7474999999999996,3.5733333333333337,98.505,25.0,0.22908888888888884,0.1771027777777778,False,-0.3635437973027778
39-9021,Personal and Home Care Aides,-0.5737774,,,,,,,,0.1771027777777778,True,
39-9031,Fitness Trainers and Aerobics Instructors,-2.111948,4.215,3.66,3.24,3.6199999999999997,98.52,50.0,0.2720916666666666,0.1771027777777778,False,-1.911336406088889
39-9032,Recreation Workers,-0.2441154,3.7649999999999997,3.58,3.02,3.716666666666667,98.23,75.0,0.3121861111111111,0.1771027777777778,False,-0.21113947805
39-9041,Residential Advisors,0.4746119,3.6500000000000004,3.925,3.16,3.6266666666666665,98.45,50.0,0.2713527777777778,0.1771027777777778,False,0.429879728425
41-1011,First-Line Supervisors/Managers of Retail Sales Workers,0.0191826,3.45,3.87,2.84,3.3966666666666665,98.05,25.0,0.2276777777777778,0.1771027777777778,False,0.018212440005
41-1012,First-Line Supervisors/Managers of Non-Retail Sales Workers,1.316195,4.18,4.08,2.96,3.61,97.89,75.0,0.3128666666666666,0.1771027777777778,False,1.137503248263889
41-2011,Cashiers,-0.2480887,3.695,2.885,2.7800000000000002,3.1466666666666665,98.18,25.0,0.22614444444444445,0.1771027777777778,False,-0.23592201667083335
