id,ai_requirement
sjmm_suf-3-01-2016-03-09017-0-000031061,False
sjmm_suf-3-01-2016-03-09017-0-000031071,False
sjmm_suf-3-01-2016-03-09017-0-000031091,False
sjmm_suf-3-01-2016-03-09017-0-000031101,False
sjmm_suf-3-01-2016-03-09017-0-000031191,False
sjmm_suf-3-01-2016-03-09017-0-000031201,Maybe
sjmm_suf-3-01-2016-03-09017-0-000031231,False
sjmm_suf-3-01-2016-03-09017-0-000031248,False
sjmm_suf-3-01-2016-03-09017-0-000031271,False
sjmm_suf-3-01-2016-03-09017-0-000031281,False
sjmm_suf-3-01-2016-03-09017-0-000031291,False
sjmm_suf-3-01-2016-03-09017-0-000031341,False
sjmm_suf-3-01-2016-03-09017-0-000031368,False
sjmm_suf-3-01-2016-03-09017-0-000031378,False
sjmm_suf-3-01-2016-03-09017-0-000031388,False
sjmm_suf-3-01-2016-03-09017-0-000031398,False
sjmm_suf-3-01-2016-03-09017-0-000031408,False
sjmm_suf-3-01-2016-03-09017-0-000031418,False
sjmm_suf-3-01-2016-03-09017-0-000031438,False
sjmm_suf-3-01-2016-03-09017-0-000031448,False
sjmm_suf-3-01-2016-03-09017-0-000031458,False
sjmm_suf-3-01-2016-03-09017-0-000031468,False
sjmm_suf-3-01-2016-03-09017-0-000031488,False
sjmm_suf-3-01-2016-03-09017-0-000031498,False
sjmm_suf-3-01-2016-03-09017-0-000031518,False
sjmm_suf-3-01-2016-03-09017-0-000031528,False
sjmm_suf-3-01-2016-03-09018-0-000000650,False
sjmm_suf-3-01-2016-03-09018-0-000000651,False
sjmm_suf-3-01-2016-03-09018-0-000000660,False
sjmm_suf-3-01-2016-03-09018-0-000000661,False
sjmm_suf-3-01-2016-03-09018-0-000000662,False
sjmm_suf-3-01-2016-03-09018-0-000000675,False
sjmm_suf-3-01-2016-03-09018-0-000000683,False
sjmm_suf-3-01-2016-03-09018-0-000000684,False
sjmm_suf-3-01-2016-03-09018-0-000000688,False
sjmm_suf-3-01-2016-03-09018-0-000000706,False
sjmm_suf-3-01-2016-03-09018-0-000000707,False
sjmm_suf-3-01-2016-03-09018-0-000000721,False
sjmm_suf-3-01-2016-03-09018-0-000000725,False
sjmm_suf-3-01-2016-03-09018-0-000000736,False
sjmm_suf-3-01-2016-03-09018-0-000002603,False
sjmm_suf-3-01-2016-03-09018-0-000002618,False
sjmm_suf-3-01-2016-03-09018-0-000002633,False
sjmm_suf-3-01-2016-03-09018-0-000002678,False
sjmm_suf-3-01-2016-03-09018-0-000002693,False
sjmm_suf-3-01-2016-03-09018-0-000002708,False
sjmm_suf-3-01-2016-03-09018-0-000002738,False
sjmm_suf-3-01-2016-03-09018-0-000002753,False
sjmm_suf-3-01-2016-03-09018-0-000002813,Maybe
sjmm_suf-3-01-2016-03-09018-0-000002828,Maybe
sjmm_suf-3-01-2016-03-09018-0-000002843,False
sjmm_suf-3-01-2016-03-09018-0-000002858,False
sjmm_suf-3-01-2016-03-09018-0-000002873,False
sjmm_suf-3-01-2016-03-09018-0-000002888,False
sjmm_suf-3-01-2016-03-09018-0-000002903,False
sjmm_suf-3-01-2016-03-09018-0-000002918,False
sjmm_suf-3-01-2016-03-09018-0-000002948,False
sjmm_suf-3-01-2016-03-09018-0-000002963,False
sjmm_suf-3-01-2016-03-09018-0-000002978,True
sjmm_suf-3-01-2016-03-09018-0-000002993,Maybe
sjmm_suf-3-01-2016-03-09018-0-000003008,True
sjmm_suf-3-01-2016-03-09018-0-000003023,False
sjmm_suf-3-01-2016-03-09018-0-000003038,False
sjmm_suf-3-01-2016-03-09018-0-000003083,False
sjmm_suf-3-01-2016-03-09018-0-000003098,False
sjmm_suf-3-01-2016-03-09018-0-000003113,False
sjmm_suf-3-01-2016-03-09018-0-000003143,False
sjmm_suf-3-01-2016-03-09018-0-000003158,False
sjmm_suf-3-01-2016-03-09018-0-000003173,False
sjmm_suf-3-01-2016-03-09018-0-000003188,False
sjmm_suf-3-01-2016-03-09018-0-000003203,False
sjmm_suf-3-01-2016-03-09018-0-000003218,False
sjmm_suf-3-01-2016-03-09018-0-000003233,False
sjmm_suf-3-01-2016-03-09018-0-000003248,False
sjmm_suf-3-01-2016-03-09018-0-000003263,False
sjmm_suf-3-01-2016-03-09018-0-000003278,False
sjmm_suf-3-01-2016-03-09018-0-000003293,False
sjmm_suf-3-01-2016-03-09018-0-000003308,False
sjmm_suf-3-01-2016-03-09018-0-000003323,False
sjmm_suf-3-01-2016-03-09018-0-000003338,False
sjmm_suf-3-01-2016-03-09018-0-000003383,False
sjmm_suf-3-01-2016-03-09018-0-000003398,False
sjmm_suf-3-01-2016-03-09018-0-000003413,False
sjmm_suf-3-01-2016-03-09018-0-000003428,False
sjmm_suf-3-01-2016-03-09018-0-000003443,False
sjmm_suf-3-01-2016-03-09018-0-000003458,False
sjmm_suf-3-01-2016-03-09018-0-000003473,False
sjmm_suf-3-01-2016-03-09018-0-000003488,False
sjmm_suf-3-01-2016-03-09018-0-000003503,False
sjmm_suf-3-01-2016-03-09018-0-000003518,Maybe
sjmm_suf-3-01-2016-03-09018-0-000003548,False
sjmm_suf-3-01-2016-03-09018-0-000003563,False
sjmm_suf-3-01-2016-03-09018-0-000003578,False
sjmm_suf-3-01-2016-03-09018-0-000003608,False
sjmm_suf-3-01-2016-03-09018-0-000003623,False
sjmm_suf-3-01-2016-03-09018-0-000003638,False
sjmm_suf-3-01-2016-03-09018-0-000003653,False
sjmm_suf-3-01-2016-03-09018-0-000003668,False
sjmm_suf-3-01-2016-03-09018-0-000003683,False
sjmm_suf-3-01-2016-03-09018-0-000003698,False
sjmm_suf-3-01-2016-03-09018-0-000003713,False
sjmm_suf-3-01-2016-03-09018-0-000003743,False
sjmm_suf-3-01-2016-03-09018-0-000003758,False
sjmm_suf-3-01-2016-03-09018-0-000003773,False
sjmm_suf-3-01-2016-03-09018-0-000003803,False
sjmm_suf-3-01-2016-03-09019-0-000000019,False
sjmm_suf-3-01-2016-03-09019-0-000000034,False
sjmm_suf-3-01-2016-03-09019-0-000000036,False
sjmm_suf-3-01-2016-03-09019-0-000000038,False
sjmm_suf-3-01-2016-03-09019-0-000000039,False
sjmm_suf-3-01-2016-03-09019-0-000000128,False
sjmm_suf-3-01-2016-03-09019-0-000000145,False
sjmm_suf-3-01-2016-03-09019-0-000000147,False
sjmm_suf-3-01-2016-03-09019-0-000000154,False
sjmm_suf-3-01-2016-03-09019-0-000000156,False
sjmm_suf-3-01-2016-03-09019-0-000000159,False
sjmm_suf-3-01-2016-03-09019-0-000000161,False
sjmm_suf-3-01-2016-03-09019-0-000000162,False
sjmm_suf-3-01-2016-03-09019-0-000000164,False
sjmm_suf-3-01-2016-03-09019-0-000000182,False
sjmm_suf-3-01-2016-03-09019-0-000000189,False
sjmm_suf-3-01-2016-03-09019-0-000000191,False
sjmm_suf-3-01-2016-03-09019-0-000004286,False
sjmm_suf-3-01-2016-03-09019-0-000004343,False
sjmm_suf-3-01-2016-03-09019-0-000004414,False
sjmm_suf-3-01-2016-03-09019-0-000004475,False
sjmm_suf-3-01-2016-03-09019-0-000004535,False
sjmm_suf-3-01-2016-03-09019-0-000004599,False
sjmm_suf-3-01-2016-03-09019-0-000004663,False
sjmm_suf-3-01-2016-03-09019-0-000004746,False
sjmm_suf-3-01-2016-03-09019-0-000004890,False
sjmm_suf-3-01-2016-03-09019-0-000005029,False
sjmm_suf-3-01-2016-03-09019-0-000005633,False
sjmm_suf-3-01-2016-03-09019-0-000007284,False
sjmm_suf-3-01-2016-03-09019-0-000007442,False
sjmm_suf-3-01-2016-03-09019-0-000007587,False
sjmm_suf-3-01-2016-03-09019-0-000007712,False
sjmm_suf-3-01-2016-03-09019-0-000007828,False
sjmm_suf-3-01-2016-03-09019-0-000008005,Maybe
sjmm_suf-3-01-2016-03-09019-0-000008158,False
sjmm_suf-3-01-2016-03-09019-0-000008296,False
sjmm_suf-3-01-2016-03-09019-0-000008409,False
sjmm_suf-3-01-2016-03-09019-0-000008649,False
sjmm_suf-3-01-2016-03-09019-0-000008786,False
sjmm_suf-3-01-2016-03-09019-0-000008990,False
sjmm_suf-3-01-2016-03-09019-0-000010158,False
sjmm_suf-3-01-2016-03-09019-0-000010528,False
sjmm_suf-3-01-2016-03-09019-0-000010974,Maybe
sjmm_suf-3-01-2016-03-09019-0-000013344,False
sjmm_suf-3-01-2016-03-09019-0-000013521,False
sjmm_suf-3-01-2016-03-09019-0-000013605,False
sjmm_suf-3-01-2016-03-09019-0-000013806,False
sjmm_suf-3-01-2016-03-09019-0-000013958,Maybe
sjmm_suf-3-01-2016-03-09019-0-000014179,False
sjmm_suf-3-01-2016-03-09019-0-000014282,False
sjmm_suf-3-01-2016-03-09019-0-000014437,False
sjmm_suf-3-01-2016-03-09019-0-000014531,False
sjmm_suf-3-01-2016-03-09019-0-000014667,False
sjmm_suf-3-01-2016-03-09019-0-000014787,False
sjmm_suf-3-01-2016-03-09019-0-000014950,False
sjmm_suf-3-01-2016-03-09019-0-000015331,False
sjmm_suf-3-01-2016-03-09019-0-000015465,False
sjmm_suf-3-01-2016-03-09019-0-000015600,False
sjmm_suf-3-01-2016-03-09019-0-000015698,False
sjmm_suf-3-01-2016-03-09019-0-000015781,False
sjmm_suf-3-01-2016-03-09019-0-000015864,False
sjmm_suf-3-01-2016-03-09019-0-000016027,False
sjmm_suf-3-01-2016-03-09019-0-000016145,False
sjmm_suf-3-01-2016-03-09019-0-000016392,False
sjmm_suf-3-01-2016-03-09019-0-000016586,False
sjmm_suf-3-01-2016-03-09019-0-000016894,False
sjmm_suf-3-01-2016-03-09019-0-000017617,False
sjmm_suf-3-01-2016-03-09019-0-000017815,False
sjmm_suf-3-01-2016-03-09019-0-000018180,False
sjmm_suf-3-01-2016-03-09019-0-000018526,False
sjmm_suf-3-01-2016-03-09019-0-000018682,False
sjmm_suf-3-01-2016-03-09019-0-000018806,Maybe
sjmm_suf-3-01-2016-03-09019-0-000018963,False
sjmm_suf-3-01-2016-03-09019-0-000019769,False
sjmm_suf-3-01-2016-03-09019-0-000019881,Maybe
sjmm_suf-3-01-2016-03-09019-0-000019937,False
sjmm_suf-3-01-2016-03-09019-0-000019961,Maybe
sjmm_suf-3-01-2016-03-09019-0-000019994,False
sjmm_suf-3-01-2016-03-09019-0-000020122,False
sjmm_suf-3-01-2016-03-09019-0-000020147,False
sjmm_suf-3-01-2016-03-09019-0-000020172,False
sjmm_suf-3-01-2016-03-09019-0-000020197,False
sjmm_suf-3-01-2016-03-09019-0-000020236,False
sjmm_suf-3-01-2016-03-09019-0-000020407,False
sjmm_suf-3-01-2016-03-09019-0-000022168,False
sjmm_suf-3-01-2016-03-09019-0-000022258,False
sjmm_suf-3-01-2016-03-09019-0-000022453,False
sjmm_suf-3-01-2016-03-09019-0-000022546,False
sjmm_suf-3-01-2016-03-09019-0-000023782,False
sjmm_suf-3-01-2016-03-09019-0-000024093,False
sjmm_suf-3-01-2016-03-09019-0-000024523,False
sjmm_suf-3-01-2016-03-09019-0-000025048,Maybe
sjmm_suf-3-01-2016-03-09019-0-000025210,False
sjmm_suf-3-01-2016-03-09019-0-000025351,False
sjmm_suf-3-01-2016-03-09019-0-000025692,False
sjmm_suf-3-01-2016-03-09019-0-000026137,False
sjmm_suf-3-01-2016-03-09019-0-000026254,False
sjmm_suf-3-01-2016-03-09019-0-000026333,False
sjmm_suf-3-01-2016-03-09019-0-000027695,False
sjmm_suf-3-01-2016-03-09019-0-000028917,False
sjmm_suf-3-01-2016-03-09019-0-000028994,Maybe
sjmm_suf-3-01-2016-03-09019-0-000029075,False
sjmm_suf-3-01-2016-03-09019-0-000029259,False
sjmm_suf-3-01-2016-03-09019-0-000029450,False
sjmm_suf-3-01-2016-03-09019-0-000029491,False
sjmm_suf-3-01-2016-03-09019-0-000029550,False
sjmm_suf-3-01-2016-03-09019-0-000029575,False
sjmm_suf-3-01-2016-03-09019-0-000029585,False
sjmm_suf-3-01-2016-03-09019-0-000030511,False
sjmm_suf-3-01-2016-03-09019-0-000030560,Maybe
sjmm_suf-3-01-2016-03-09019-0-000030619,False
sjmm_suf-3-01-2016-03-09019-0-000030644,False
sjmm_suf-3-01-2016-03-09019-0-000030685,False
sjmm_suf-3-01-2016-03-09019-0-000030811,False
sjmm_suf-3-01-2016-03-09019-0-000030872,False
sjmm_suf-3-01-2016-03-09019-0-000030945,False
sjmm_suf-1-01-2017-03-01118-0-000000950,False
sjmm_suf-1-01-2017-03-01118-0-000000951,False
sjmm_suf-1-01-2017-03-01118-0-000000952,False
sjmm_suf-1-01-2017-03-01119-0-000001026,False
sjmm_suf-1-01-2017-03-01120-0-000000351,False
sjmm_suf-1-01-2017-03-01120-0-000000353,False
sjmm_suf-1-01-2017-03-01120-0-000000355,False
sjmm_suf-1-01-2017-03-01120-0-000000357,False
sjmm_suf-1-01-2017-03-01120-0-000000359,False
sjmm_suf-1-01-2017-03-01120-0-000000361,False
sjmm_suf-1-01-2017-03-01120-0-000000362,False
sjmm_suf-1-01-2017-03-01121-0-000000236,False
sjmm_suf-1-01-2017-03-01121-0-000000241,False
sjmm_suf-1-01-2017-03-01208-0-000000446,False
sjmm_suf-1-01-2017-03-01210-0-000000880,False
sjmm_suf-1-01-2017-03-01210-0-000000881,False
sjmm_suf-1-01-2017-03-01210-0-000000882,False
sjmm_suf-1-01-2017-03-01210-0-000000884,False
sjmm_suf-1-01-2017-03-01210-0-000000886,False
sjmm_suf-1-01-2017-03-01210-0-000000890,False
sjmm_suf-1-01-2017-03-01210-0-000000891,False
sjmm_suf-1-01-2017-03-01210-0-000000893,False
sjmm_suf-1-01-2017-03-01210-0-000000894,False
sjmm_suf-1-01-2017-03-01212-0-000000508,False
sjmm_suf-1-01-2017-03-01214-0-000000512,False
sjmm_suf-1-01-2017-03-01214-0-000000513,False
sjmm_suf-1-01-2017-03-01214-0-000000514,False
sjmm_suf-1-01-2017-03-01214-0-000000515,False
sjmm_suf-1-01-2017-03-01215-0-000000001,False
sjmm_suf-1-01-2017-03-02102-0-000000201,False
sjmm_suf-1-01-2017-03-02102-0-000000202,False
sjmm_suf-1-01-2017-03-02102-0-000000203,False
sjmm_suf-1-01-2017-03-02102-0-000000204,False
sjmm_suf-1-01-2017-03-02102-0-000000205,False
sjmm_suf-1-01-2017-03-02102-0-000000206,False
sjmm_suf-1-01-2017-03-02102-0-000000207,False
sjmm_suf-1-01-2017-03-02102-0-000000215,False
sjmm_suf-1-01-2017-03-02102-0-000000218,False
sjmm_suf-1-01-2017-03-02102-0-000000220,False
sjmm_suf-1-01-2017-03-02102-0-000000221,False
sjmm_suf-1-01-2017-03-02102-0-000000222,False
sjmm_suf-1-01-2017-03-02102-0-000000223,False
sjmm_suf-1-01-2017-03-02102-0-000000224,False
sjmm_suf-1-01-2017-03-02102-0-000000226,False
sjmm_suf-1-01-2017-03-02102-0-000000229,False
sjmm_suf-1-01-2017-03-02102-0-000000230,False
sjmm_suf-1-01-2017-03-02102-0-000000231,False
sjmm_suf-1-01-2017-03-02102-0-000000233,False
sjmm_suf-1-01-2017-03-02102-0-000000234,False
sjmm_suf-1-01-2017-03-02102-0-000000235,False
sjmm_suf-1-01-2017-03-02102-0-000000237,False
sjmm_suf-1-01-2017-03-02102-0-000000240,False
sjmm_suf-1-01-2017-03-02102-0-000000246,False
sjmm_suf-1-01-2017-03-02102-0-000000249,False
sjmm_suf-1-01-2017-03-02102-0-000000250,False
sjmm_suf-1-01-2017-03-02102-0-000000252,False
sjmm_suf-1-01-2017-03-02102-0-000000253,False
sjmm_suf-1-01-2017-03-02102-0-000000256,False
sjmm_suf-1-01-2017-03-02111-0-000000293,False
sjmm_suf-1-01-2017-03-02111-0-000000294,False
sjmm_suf-1-01-2017-03-02111-0-000000296,False
sjmm_suf-1-01-2017-03-02111-0-000000297,False
sjmm_suf-1-01-2017-03-02111-0-000000298,False
sjmm_suf-1-01-2017-03-02112-0-000000001,False
sjmm_suf-1-01-2017-03-02112-0-000000992,Maybe
sjmm_suf-1-01-2017-03-02201-0-000000153,False
sjmm_suf-1-01-2017-03-02201-0-000000155,False
sjmm_suf-1-01-2017-03-02201-0-000000157,False
sjmm_suf-1-01-2017-03-02201-0-000000161,False
sjmm_suf-1-01-2017-03-02201-0-000000162,False
sjmm_suf-1-01-2017-03-02201-0-000000164,False
sjmm_suf-1-01-2017-03-02201-0-000000166,False
sjmm_suf-1-01-2017-03-02201-0-000000168,False
sjmm_suf-1-01-2017-03-02201-0-000000169,False
sjmm_suf-1-01-2017-03-02201-0-000000170,False
sjmm_suf-1-01-2017-03-02201-0-000000171,False
sjmm_suf-1-01-2017-03-02201-0-000000173,False
sjmm_suf-1-01-2017-03-02201-0-000000174,False
sjmm_suf-1-01-2017-03-02201-0-000000175,False
sjmm_suf-1-01-2017-03-02201-0-000000177,False
sjmm_suf-1-01-2017-03-02201-0-000000178,False
sjmm_suf-1-01-2017-03-02201-0-000000181,False
sjmm_suf-1-01-2017-03-02201-0-000000182,False
sjmm_suf-1-01-2017-03-02201-0-000000183,False
sjmm_suf-1-01-2017-03-02201-0-000000184,False
sjmm_suf-1-01-2017-03-02201-0-000000185,False
sjmm_suf-1-01-2017-03-02201-0-000000186,False
sjmm_suf-1-01-2017-03-02201-0-000000187,False
sjmm_suf-1-01-2017-03-02201-0-000000188,False
sjmm_suf-1-01-2017-03-02202-0-000000960,False
sjmm_suf-1-01-2017-03-02202-0-000000961,False
sjmm_suf-1-01-2017-03-02202-0-000000962,False
sjmm_suf-1-01-2017-03-02202-0-000000963,False
sjmm_suf-1-01-2017-03-02202-0-000000964,False
sjmm_suf-1-01-2017-03-02202-0-000000965,False
sjmm_suf-1-01-2017-03-02202-0-000000966,False
sjmm_suf-1-01-2017-03-02202-0-000000967,False
sjmm_suf-1-01-2017-03-02202-0-000000968,False
sjmm_suf-1-01-2017-03-02202-0-000000969,False
sjmm_suf-1-01-2017-03-02202-0-000000970,False
sjmm_suf-1-01-2017-03-02202-0-000000971,False
sjmm_suf-1-01-2017-03-02202-0-000000972,False
sjmm_suf-1-01-2017-03-02202-0-000000973,False
sjmm_suf-1-01-2017-03-02202-0-000000974,False
sjmm_suf-1-01-2017-03-02202-0-000000975,False
sjmm_suf-1-01-2017-03-02203-0-000000069,False
sjmm_suf-1-01-2017-03-02203-0-000000073,False
sjmm_suf-1-01-2017-03-02204-0-000000021,False
sjmm_suf-1-01-2017-03-02204-0-000000024,False
sjmm_suf-1-01-2017-03-02204-0-000000026,False
sjmm_suf-1-01-2017-03-02204-0-000000027,False
sjmm_suf-1-01-2017-03-02204-0-000000028,False
sjmm_suf-1-01-2017-03-02204-0-000000029,False
sjmm_suf-1-01-2017-03-02204-0-000000030,False
sjmm_suf-1-01-2017-03-02204-0-000000032,False
sjmm_suf-1-01-2017-03-02204-0-000000033,False
sjmm_suf-1-01-2017-03-02204-0-000000034,False
sjmm_suf-1-01-2017-03-02204-0-000000037,False
sjmm_suf-1-01-2017-03-02212-0-000001031,False
sjmm_suf-1-01-2017-03-02212-0-000001032,False
sjmm_suf-1-01-2017-03-02212-0-000001033,False
sjmm_suf-1-01-2017-03-02212-0-000001034,False
sjmm_suf-1-01-2017-03-02212-0-000001036,False
sjmm_suf-1-01-2017-03-02213-0-000000087,False
sjmm_suf-1-01-2017-03-02213-0-000000088,False
sjmm_suf-1-01-2017-03-02213-0-000000090,False
sjmm_suf-1-01-2017-03-02213-0-000000092,False
sjmm_suf-1-01-2017-03-02213-0-000000093,False
sjmm_suf-1-01-2017-03-02213-0-000000094,False
sjmm_suf-1-01-2017-03-02213-0-000000095,Maybe
sjmm_suf-1-01-2017-03-02213-0-000000096,False
sjmm_suf-1-01-2017-03-02213-0-000000097,False
sjmm_suf-1-01-2017-03-02213-0-000000098,False
sjmm_suf-1-01-2017-03-02213-0-000000099,False
sjmm_suf-1-01-2017-03-02213-0-000000100,False
sjmm_suf-1-01-2017-03-02213-0-000000101,Maybe
sjmm_suf-1-01-2017-03-02213-0-000000102,False
sjmm_suf-1-01-2017-03-02213-0-000000103,False
sjmm_suf-1-01-2017-03-02213-0-000000105,False
sjmm_suf-1-01-2017-03-02213-0-000000107,False
sjmm_suf-1-01-2017-03-02213-0-000000108,False
sjmm_suf-1-01-2017-03-02213-0-000000110,False
sjmm_suf-1-01-2017-03-02213-0-000000113,False
sjmm_suf-1-01-2017-03-02213-0-000000114,False
sjmm_suf-1-01-2017-03-02213-0-000000116,False
sjmm_suf-1-01-2017-03-02213-0-000000117,False
sjmm_suf-1-01-2017-03-02215-0-000000060,False
sjmm_suf-1-01-2017-03-02215-0-000000061,False
sjmm_suf-1-01-2017-03-02215-0-000000063,False
sjmm_suf-1-01-2017-03-02217-0-000000045,False
sjmm_suf-1-01-2017-03-02218-0-000000052,False
sjmm_suf-1-01-2017-03-02218-0-000000053,False
sjmm_suf-1-01-2017-03-02220-0-000000001,False
sjmm_suf-1-01-2017-03-02220-0-000000002,False
sjmm_suf-1-01-2017-03-02220-0-000000003,False
sjmm_suf-1-01-2017-03-03101-0-000000179,False
sjmm_suf-1-01-2017-03-03105-0-000000456,False
sjmm_suf-1-01-2017-03-03105-0-000000457,False
sjmm_suf-1-01-2017-03-03105-0-000000459,False
sjmm_suf-1-01-2017-03-03105-0-000000461,False
sjmm_suf-1-01-2017-03-03105-0-000000463,False
sjmm_suf-1-01-2017-03-03105-0-000000465,False
sjmm_suf-1-01-2017-03-03105-0-000000466,False
sjmm_suf-1-01-2017-03-03105-0-000000467,False
sjmm_suf-1-01-2017-03-03105-0-000000468,False
sjmm_suf-1-01-2017-03-03107-0-000000594,False
sjmm_suf-1-01-2017-03-03107-0-000000596,False
sjmm_suf-1-01-2017-03-03107-0-000000597,False
sjmm_suf-1-01-2017-03-03107-0-000000598,False
sjmm_suf-1-01-2017-03-03107-0-000000599,False
sjmm_suf-1-01-2017-03-03112-0-000000370,False
sjmm_suf-1-01-2017-03-03112-0-000000372,True
sjmm_suf-1-01-2017-03-03112-0-000000373,True
sjmm_suf-1-01-2017-03-03112-0-000000374,False
sjmm_suf-1-01-2017-03-03112-0-000000375,False
sjmm_suf-1-01-2017-03-03112-0-000000376,False
sjmm_suf-1-01-2017-03-03112-0-000000395,False
sjmm_suf-1-01-2017-03-03112-0-000000396,False
sjmm_suf-1-01-2017-03-03112-0-000000412,False
sjmm_suf-1-01-2017-03-03112-0-000000416,Maybe
sjmm_suf-1-01-2017-03-03112-0-000000418,False
sjmm_suf-1-01-2017-03-03112-0-000000420,False
sjmm_suf-1-01-2017-03-03112-0-000000425,False
sjmm_suf-1-01-2017-03-03112-0-000000428,False
sjmm_suf-1-01-2017-03-03112-0-000000431,False
sjmm_suf-1-01-2017-03-03112-0-000000433,False
sjmm_suf-1-01-2017-03-03112-0-000000434,False
sjmm_suf-1-01-2017-03-03112-0-000000435,False
sjmm_suf-1-01-2017-03-03112-0-000000436,False
sjmm_suf-1-01-2017-03-03112-0-000000439,False
sjmm_suf-1-01-2017-03-03112-0-000000440,False
sjmm_suf-1-01-2017-03-03112-0-000000441,False
sjmm_suf-1-01-2017-03-03112-0-000000443,False
sjmm_suf-1-01-2017-03-03112-0-000000445,False
sjmm_suf-1-01-2017-03-03118-0-000000556,False
sjmm_suf-1-01-2017-03-03118-0-000000558,False
sjmm_suf-1-01-2017-03-03118-0-000000559,False
sjmm_suf-1-01-2017-03-03118-0-000000560,False
sjmm_suf-1-01-2017-03-03118-0-000000561,False
sjmm_suf-1-01-2017-03-03118-0-000000562,False
sjmm_suf-1-01-2017-03-03118-0-000000563,False
sjmm_suf-1-01-2017-03-03118-0-000000567,False
sjmm_suf-1-01-2017-03-03118-0-000000568,False
sjmm_suf-1-01-2017-03-03118-0-000000573,False
sjmm_suf-1-01-2017-03-03120-0-000000268,False
sjmm_suf-1-01-2017-03-03120-0-000000269,False
sjmm_suf-1-01-2017-03-03120-0-000000270,False
sjmm_suf-1-01-2017-03-03120-0-000000271,False
sjmm_suf-1-01-2017-03-03120-0-000000279,False
sjmm_suf-1-01-2017-03-03120-0-000000284,False
sjmm_suf-1-01-2017-03-03121-0-000000448,False
sjmm_suf-1-01-2017-03-03121-0-000000450,False
sjmm_suf-1-01-2017-03-03121-0-000000451,False
sjmm_suf-1-01-2017-03-03123-0-000000089,False
sjmm_suf-1-01-2017-03-03123-0-000000091,False
sjmm_suf-1-01-2017-03-03123-0-000000104,False
sjmm_suf-1-01-2017-03-03123-0-000000106,False
sjmm_suf-1-01-2017-03-03123-0-000000109,False
sjmm_suf-1-01-2017-03-03123-0-000000111,False
sjmm_suf-1-01-2017-03-03123-0-000000112,False
sjmm_suf-1-01-2017-03-03123-0-000000115,False
sjmm_suf-1-01-2017-03-03123-0-000000119,False
sjmm_suf-1-01-2017-03-03123-0-000000122,False
sjmm_suf-1-01-2017-03-03123-0-000000123,False
sjmm_suf-1-01-2017-03-03123-0-000000124,False
sjmm_suf-1-01-2017-03-03123-0-000000125,False
sjmm_suf-1-01-2017-03-03123-0-000000126,False
sjmm_suf-1-01-2017-03-03123-0-000000127,False
sjmm_suf-1-01-2017-03-03123-0-000000130,False
sjmm_suf-1-01-2017-03-03123-0-000000132,False
sjmm_suf-1-01-2017-03-03123-0-000000139,False
sjmm_suf-1-01-2017-03-03125-0-000000996,False
sjmm_suf-1-01-2017-03-03203-0-000000084,False
sjmm_suf-1-01-2017-03-03203-0-000000085,False
sjmm_suf-1-01-2017-03-03209-0-000000210,False
sjmm_suf-1-01-2017-03-03221-0-000000214,False
sjmm_suf-1-01-2017-03-03221-0-000000217,False
sjmm_suf-1-01-2017-03-03222-0-000000263,False
sjmm_suf-1-01-2017-03-03222-0-000000264,False
sjmm_suf-1-01-2017-03-03222-0-000000265,False
sjmm_suf-1-01-2017-03-03223-0-000000194,False
sjmm_suf-1-01-2017-03-03223-0-000000195,False
sjmm_suf-1-01-2017-03-03224-0-000000190,False
sjmm_suf-1-01-2017-03-03224-0-000000191,False
sjmm_suf-1-01-2017-03-04114-0-000000872,False
sjmm_suf-1-01-2017-03-04114-0-000000874,False
sjmm_suf-1-01-2017-03-04114-0-000000875,False
sjmm_suf-1-01-2017-03-04114-0-000000876,False
sjmm_suf-1-01-2017-03-04114-0-000000877,False
sjmm_suf-1-01-2017-03-04114-0-000000878,False
sjmm_suf-1-01-2017-03-04114-0-000000879,False
sjmm_suf-1-01-2017-03-04114-0-000000883,False
sjmm_suf-1-01-2017-03-04114-0-000000885,False
sjmm_suf-1-01-2017-03-04114-0-000000887,False
sjmm_suf-1-01-2017-03-04114-0-000000888,False
sjmm_suf-1-01-2017-03-04114-0-000000889,False
sjmm_suf-1-01-2017-03-04114-0-000000892,False
sjmm_suf-1-01-2017-03-04117-0-000000741,False
sjmm_suf-1-01-2017-03-04117-0-000000748,False
sjmm_suf-1-01-2017-03-04117-0-000000749,False
sjmm_suf-1-01-2017-03-04117-0-000000750,False
sjmm_suf-1-01-2017-03-04117-0-000000752,False
sjmm_suf-1-01-2017-03-04117-0-000000754,False
sjmm_suf-1-01-2017-03-04117-0-000000755,False
sjmm_suf-1-01-2017-03-04117-0-000000757,False
sjmm_suf-1-01-2017-03-04117-0-000000759,False
sjmm_suf-1-01-2017-03-04117-0-000000762,False
sjmm_suf-1-01-2017-03-04117-0-000000767,False
sjmm_suf-1-01-2017-03-04117-0-000000768,False
sjmm_suf-1-01-2017-03-04117-0-000000769,False
sjmm_suf-1-01-2017-03-04117-0-000000770,False
sjmm_suf-1-01-2017-03-04117-0-000000771,False
sjmm_suf-1-01-2017-03-04117-0-000000772,False
sjmm_suf-1-01-2017-03-04117-0-000000773,False
sjmm_suf-1-01-2017-03-04117-0-000000774,False
sjmm_suf-1-01-2017-03-04117-0-000000775,False
